"module name","license","repository"
"c8@10.1.3","ISC","https://github.com/bcoe/c8"
"call-bind-apply-helpers@1.0.2","MIT","https://github.com/ljharb/call-bind-apply-helpers"
"call-bind@1.0.8","MIT","https://github.com/ljharb/call-bind"
"call-bound@1.0.4","MIT","https://github.com/ljharb/call-bound"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"caniuse-lite@1.0.30001769","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"chai@6.2.2","MIT","https://github.com/chaijs/chai"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"chrome-trace-event@1.0.4","MIT","https://github.com/samccone/chrome-trace-event"
"cipher-base@1.0.6","MIT","https://github.com/crypto-browserify/cipher-base"
"cipher-base@1.0.7","MIT","https://github.com/crypto-browserify/cipher-base"
"cli-cursor@5.0.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-truncate@5.1.1","MIT","https://github.com/sindresorhus/cli-truncate"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"clone-deep@4.0.1","MIT","https://github.com/jonschlinkert/clone-deep"
"clsx@2.1.1","MIT","https://github.com/lukeed/clsx"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"commander@14.0.3","MIT","https://github.com/tj/commander.js"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible"
"compression@1.8.1","MIT","https://github.com/expressjs/compression"
"connect-history-api-fallback@2.0.0","MIT","https://github.com/bripkens/connect-history-api-fallback"
"connect@3.7.0","MIT","https://github.com/senchalabs/connect"
"console-browserify@1.2.0","MIT","https://github.com/browserify/console-browserify"
"constants-browserify@1.0.0","MIT","https://github.com/juliangruber/constants-browserify"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.7","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.7.2","MIT","https://github.com/jshttp/cookie"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cors@2.8.5","MIT","https://github.com/expressjs/cors"
"create-ecdh@4.0.4","MIT","https://github.com/crypto-browserify/createECDH"
"create-hash@1.1.3","MIT","https://github.com/crypto-browserify/createHash"
"create-hash@1.2.0","MIT","https://github.com/crypto-browserify/createHash"
"create-hmac@1.1.7","MIT","https://github.com/crypto-browserify/createHmac"
"create-require@1.1.1","MIT","https://github.com/nuxt-contrib/create-require"
"cross-spawn@7.0.6","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypto-browserify@3.12.1","MIT","https://github.com/browserify/crypto-browserify"
"csstype@3.2.3","MIT","https://github.com/frenic/csstype"
"dayjs@1.11.13","MIT","https://github.com/iamkun/dayjs"
"debounce@1.2.1","MIT","https://github.com/component/debounce"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@4.3.7","MIT","https://github.com/debug-js/debug"
"debug@4.4.3","MIT","https://github.com/debug-js/debug"
"deep-eql@4.1.4","MIT","https://github.com/chaijs/deep-eql"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge"
"default-browser-id@5.0.1","MIT","https://github.com/sindresorhus/default-browser-id"
"default-browser@5.5.0","MIT","https://github.com/sindresorhus/default-browser"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-lazy-prop@3.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-properties@1.2.1","MIT","https://github.com/ljharb/define-properties"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"des.js@1.1.0","MIT","https://github.com/indutny/des.js"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-node@2.1.0","MIT","https://github.com/iliakan/detect-node"
"devalue@5.6.4","MIT","https://github.com/sveltejs/devalue"
"diff@5.2.2","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"diffie-hellman@5.0.3","MIT","https://github.com/crypto-browserify/diffie-hellman"
"dns-packet@5.6.1","MIT","https://github.com/mafintosh/dns-packet"
"dom-serializer@2.0.0","MIT","https://github.com/cheeriojs/dom-serializer"
"domain-browser@4.22.0","MIT","https://github.com/bevry/domain-browser"
"domain-browser@4.23.0","Artistic-2.0","https://github.com/bevry/domain-browser"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domhandler@5.0.3","BSD-2-Clause","https://github.com/fb55/domhandler"
"dompurify@3.4.0","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"domutils@3.2.2","BSD-2-Clause","https://github.com/fb55/domutils"
"double-metaphone@2.0.1","MIT","https://github.com/words/double-metaphone"
"dunder-proto@1.0.1","MIT","https://github.com/es-shims/dunder-proto"
"duplexer2@0.1.4","BSD-3-Clause","https://github.com/deoxxa/duplexer2"
"duplexer@0.1.2","MIT","https://github.com/Raynos/duplexer"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"electron-to-chromium@1.5.286","ISC","https://github.com/kilian/electron-to-chromium"
"elliptic@6.6.1","MIT","https://github.com/indutny/elliptic"
"emoji-regex@10.6.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojis-list@3.0.0","MIT","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"encodeurl@2.0.0","MIT","https://github.com/pillarjs/encodeurl"
"engine.io-parser@5.2.3","MIT","https://github.com/socketio/socket.io"
"engine.io@6.6.6","MIT","https://github.com/socketio/socket.io"
"enhanced-resolve@5.12.0","MIT","https://github.com/webpack/enhanced-resolve"
"enhanced-resolve@5.19.0","MIT","https://github.com/webpack/enhanced-resolve"
"entities@4.5.0","BSD-2-Clause","https://github.com/fb55/entities"
"entities@6.0.1","BSD-2-Clause","https://github.com/fb55/entities"
"envinfo@7.14.0","MIT","https://github.com/tabrindle/envinfo"
"environment@1.1.0","MIT","https://github.com/sindresorhus/environment"
"es-define-property@1.0.1","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"es-module-lexer@2.0.0","MIT","https://github.com/guybedford/es-module-lexer"
"es-object-atoms@1.1.1","MIT","https://github.com/ljharb/es-object-atoms"
"es-set-tostringtag@2.1.0","MIT","https://github.com/es-shims/es-set-tostringtag"
"escalade@3.2.0","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@8.4.0","BSD-2-Clause","https://github.com/eslint/js"
"eslint-visitor-keys@3.4.3","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-visitor-keys@4.2.1","Apache-2.0","https://github.com/eslint/js"
"eslint-visitor-keys@5.0.1","Apache-2.0","https://github.com/eslint/js"
"eslint@9.39.4","MIT","https://github.com/eslint/eslint"
"esm-env@1.2.2","MIT","https://github.com/benmccann/esm-env"
"espree@10.4.0","BSD-2-Clause","https://github.com/eslint/js"
"esquery@1.7.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrap@2.2.3","MIT","https://github.com/sveltejs/esrap"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"eventemitter3@5.0.4","MIT","https://github.com/primus/eventemitter3"
"events@3.3.0","MIT","https://github.com/Gozala/events"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey"
"exit-hook@4.0.0","MIT","https://github.com/sindresorhus/exit-hook"
"express@4.22.1","MIT","https://github.com/expressjs/express"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-glob@3.3.3","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-uri@3.1.0","BSD-3-Clause","https://github.com/fastify/fast-uri"
"fast-xml-builder@1.1.5","MIT","https://github.com/NaturalIntelligence/fast-xml-builder"
"fast-xml-parser@5.7.1","MIT","https://github.com/NaturalIntelligence/fast-xml-parser"
"fastq@1.20.1","ISC","https://github.com/mcollina/fastq"
"faye-websocket@0.11.4","Apache-2.0","https://github.com/faye/faye-websocket-node"
"fd-package-json@2.0.0","MIT","https://github.com/es-tooling/fd-package-json"
"fdir@6.5.0","MIT","https://github.com/thecodrr/fdir"
"file-entry-cache@8.0.0","MIT","https://github.com/jaredwray/file-entry-cache"
"filesize@10.1.6","BSD-3-Clause","https://github.com/avoidwork/filesize.js"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.1.2","MIT","https://github.com/pillarjs/finalhandler"
"finalhandler@1.3.2","MIT","https://github.com/pillarjs/finalhandler"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@4.0.1","MIT","https://github.com/jaredwray/flat-cache"
"flat@5.0.2","BSD-3-Clause","https://github.com/hughsk/flat"
"flatted@3.4.2","ISC","https://github.com/WebReflection/flatted"
"follow-redirects@1.16.0","MIT","https://github.com/follow-redirects/follow-redirects"
"for-each@0.3.5","MIT","https://github.com/Raynos/for-each"
"foreground-child@3.3.1","ISC","https://github.com/tapjs/foreground-child"
"form-data@4.0.5","MIT","https://github.com/form-data/form-data"
"formatly@0.3.0","MIT","https://github.com/JoshuaKGoldberg/formatly"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"fs-extra@11.3.4","MIT","https://github.com/jprichardson/node-fs-extra"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind"
"generator-function@2.0.1","MIT","https://github.com/TimothyGu/generator-function"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-east-asian-width@1.4.0","MIT","https://github.com/sindresorhus/get-east-asian-width"
"get-intrinsic@1.3.0","MIT","https://github.com/ljharb/get-intrinsic"
"get-port@5.1.1","MIT","https://github.com/sindresorhus/get-port"
"get-proto@1.0.1","MIT","https://github.com/ljharb/get-proto"
"get-tsconfig@4.13.7","MIT","https://github.com/privatenumber/get-tsconfig"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-to-regex.js@1.2.0","Apache-2.0","https://github.com/streamich/glob-to-regex"
"glob-to-regexp@0.4.1","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp"
"glob@10.5.0","ISC","https://github.com/isaacs/node-glob"
"globals@14.0.0","MIT","https://github.com/sindresorhus/globals"
"globals@16.5.0","MIT","https://github.com/sindresorhus/globals"
"gopd@1.2.0","MIT","https://github.com/ljharb/gopd"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"gzip-size@6.0.0","MIT","https://github.com/sindresorhus/gzip-size"
"handle-thing@2.0.1","MIT","https://github.com/indutny/handle-thing"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-property-descriptors@1.0.2","MIT","https://github.com/inspect-js/has-property-descriptors"
"has-symbols@1.1.0","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.2","MIT","https://github.com/inspect-js/has-tostringtag"
"hash-base@2.0.2","MIT","https://github.com/crypto-browserify/hash-base"
"hash-base@3.0.5","MIT","https://github.com/crypto-browserify/hash-base"
"hash-base@3.1.2","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"htmlparser2@10.0.0","MIT","https://github.com/fb55/htmlparser2"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.8.1","MIT","https://github.com/jshttp/http-errors"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors"
"http-errors@2.0.1","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.5.10","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-middleware@2.0.9","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.1","MIT","https://github.com/http-party/node-http-proxy"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"husky@9.1.7","MIT","https://github.com/typicode/husky"
"hyperdyperid@1.2.0","MIT","https://github.com/streamich/hyperdyperid"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore-loader@0.1.2","MIT*","https://github.com/cherrry/ignore-loader"
"ignore@5.3.2","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@7.0.5","MIT","https://github.com/kaelzhang/node-ignore"
"immediate@3.0.6","MIT","https://github.com/calvinmetcalf/immediate"
"import-fresh@3.3.1","MIT","https://github.com/sindresorhus/import-fresh"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ip-address@10.1.0","MIT","https://github.com/beaugunderson/ip-address"
"ip-address@8.1.0","MIT","https://github.com/beaugunderson/ip-address"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"ipaddr.js@2.3.0","MIT","https://github.com/whitequark/ipaddr.js"
"is-arguments@1.2.0","MIT","https://github.com/inspect-js/is-arguments"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-callable@1.2.7","MIT","https://github.com/inspect-js/is-callable"
"is-core-module@2.16.1","MIT","https://github.com/inspect-js/is-core-module"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-docker@3.0.0","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@5.1.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-function@1.1.0","MIT","https://github.com/inspect-js/is-generator-function"
"is-generator-function@1.1.2","MIT","https://github.com/inspect-js/is-generator-function"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-inside-container@1.0.0","MIT","https://github.com/sindresorhus/is-inside-container"
"is-nan@1.3.2","MIT","https://github.com/es-shims/is-nan"
"is-network-error@1.3.0","MIT","https://github.com/sindresorhus/is-network-error"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-plain-obj@3.0.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-reference@3.0.3","MIT","https://github.com/Rich-Harris/is-reference"
"is-regex@1.2.1","MIT","https://github.com/inspect-js/is-regex"
"is-typed-array@1.1.15","MIT","https://github.com/inspect-js/is-typed-array"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@3.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isomorphic-timers-promises@1.0.1","MIT","https://github.com/niksy/isomorphic-timers-promises"
"istanbul-lib-coverage@3.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.2.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jackspeak@3.4.3","BlueOak-1.0.0","https://github.com/isaacs/jackspeak"
"jest-worker@27.5.1","MIT","https://github.com/facebook/jest"
"jiti@2.6.1","MIT","https://github.com/unjs/jiti"
"jquery@3.7.1","MIT","https://github.com/jquery/jquery"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@4.1.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@1.1.0","MIT","https://github.com/andyperlitch/jsbn"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-cycle@1.5.0","MIT","https://github.com/valery-barysok/json-cycle"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stream-stringify@3.0.1","MIT","https://github.com/Faleij/json-stream-stringify"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonfile@6.2.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jszip@3.10.1","(MIT OR GPL-3.0-or-later)","https://github.com/Stuk/jszip"
"just-extend@6.2.0","MIT","https://github.com/angus-c/just"
"jwt-decode@3.1.2","MIT","https://github.com/auth0/jwt-decode"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"knip@6.4.1","ISC","https://github.com/webpro-nl/knip"
"launch-editor@2.13.2","MIT","https://github.com/yyx990803/launch-editor"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"lie@3.3.0","MIT","https://github.com/calvinmetcalf/lie"
"lilconfig@3.1.3","MIT","https://github.com/antonk52/lilconfig"
"lines-and-columns@2.0.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"lint-staged@16.2.7","MIT","https://github.com/lint-staged/lint-staged"
"listr2@9.0.5","MIT","https://github.com/listr2/listr2"
"loader-runner@4.3.1","MIT","https://github.com/webpack/loader-runner"
"loader-utils@2.0.4","MIT","https://github.com/webpack/loader-utils"
"locate-character@3.0.0","MIT","git+https://gitlab.com/Rich-Harris/locate-character"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.omit@4.18.0","MIT","https://github.com/lodash/lodash"
"lodash.unionby@4.8.0","MIT","https://github.com/lodash/lodash"
"lodash@4.18.1","MIT","https://github.com/lodash/lodash"
"log-update@6.1.0","MIT","https://github.com/sindresorhus/log-update"
"lru-cache@10.4.3","ISC","https://github.com/isaacs/node-lru-cache"
"magic-string@0.30.21","MIT","https://github.com/Rich-Harris/magic-string"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir"
"marked@18.0.2","MIT","https://github.com/markedjs/marked"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memfs@4.56.10","Apache-2.0","https://github.com/streamich/memfs"
"memory-pager@1.5.0","MIT","https://github.com/mafintosh/memory-pager"
"merge-descriptors@1.0.3","MIT","https://github.com/sindresorhus/merge-descriptors"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"meteor-node-stubs@1.2.27","MIT","https://github.com/meteor/meteor/tree/devel/npm-packages/meteor-node-stubs"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.54.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime-types@3.0.2","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mimic-function@5.0.1","MIT","https://github.com/sindresorhus/mimic-function"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@9.0.9","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass@7.1.2","ISC","https://github.com/isaacs/minipass"
"mofacts@0.1.0-alpha.1","AGPL-3.0-only",""
"mongodb-connection-string-url@2.6.0","Apache-2.0","https://github.com/mongodb-js/mongodb-connection-string-url"
"mongodb@4.17.2","Apache-2.0","https://github.com/mongodb/node-mongodb-native"
"mrmime@2.0.1","MIT","https://github.com/lukeed/mrmime"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multicast-dns@7.2.5","MIT","https://github.com/mafintosh/multicast-dns"
"nano-spawn@2.0.0","MIT","https://github.com/sindresorhus/nano-spawn"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"negotiator@0.6.4","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async"
"nise@6.1.1","BSD-3-Clause","https://github.com/sinonjs/nise"
"node-forge@1.4.0","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-polyfill-webpack-plugin@4.1.0","MIT","https://github.com/Richienb/node-polyfill-webpack-plugin"
"node-releases@2.0.27","MIT","https://github.com/chicoxyzzy/node-releases"
"node-stdlib-browser@1.3.1","MIT","https://github.com/niksy/node-stdlib-browser"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.6","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.7","MIT","https://github.com/ljharb/object.assign"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.1.0","MIT","https://github.com/jshttp/on-headers"
"onetime@7.0.0","MIT","https://github.com/sindresorhus/onetime"
"open@10.2.0","MIT","https://github.com/sindresorhus/open"
"open@8.4.2","MIT","https://github.com/sindresorhus/open"
"opener@1.5.2","(WTFPL OR MIT)","https://github.com/domenic/opener"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"os-browserify@0.3.0","MIT","https://github.com/CoderPuppy/os-browserify"
"oxc-parser@0.121.0","MIT","https://github.com/oxc-project/oxc"
"oxc-resolver@11.19.1","MIT","https://github.com/oxc-project/oxc-resolver"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-retry@6.2.1","MIT","https://github.com/sindresorhus/p-retry"
"package-json-from-dist@1.0.1","BlueOak-1.0.0","https://github.com/isaacs/package-json-from-dist"
"pako@1.0.11","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-asn1@5.1.7","ISC","https://github.com/crypto-browserify/parse-asn1"
"parse-asn1@5.1.9","ISC","https://github.com/crypto-browserify/parse-asn1"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"path-browserify@1.0.1","MIT","https://github.com/browserify/path-browserify"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-expression-matcher@1.5.0","MIT","https://github.com/NaturalIntelligence/path-expression-matcher"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-scurry@1.11.1","BlueOak-1.0.0","https://github.com/isaacs/path-scurry"
"path-to-regexp@0.1.13","MIT","https://github.com/pillarjs/path-to-regexp"
"path-to-regexp@8.4.2","MIT","https://github.com/pillarjs/path-to-regexp"
"pbkdf2@3.1.3","MIT","https://github.com/crypto-browserify/pbkdf2"
"pbkdf2@3.1.5","MIT","https://github.com/browserify/pbkdf2"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.2","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.4","MIT","https://github.com/micromatch/picomatch"
"pidtree@0.6.0","MIT","https://github.com/simonepri/pidtree"
"pkg-dir@5.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"possible-typed-array-names@1.1.0","MIT","https://github.com/ljharb/possible-typed-array-names"
"postcss-load-config@5.1.0","MIT","https://github.com/postcss/postcss-load-config"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"proxy-from-env@2.1.0","MIT","https://github.com/Rob--W/proxy-from-env"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"qs@6.14.2","BSD-3-Clause","https://github.com/ljharb/qs"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.5.2","MIT","https://github.com/stream-utils/raw-body"
"raw-body@2.5.3","MIT","https://github.com/stream-utils/raw-body"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
